,Country,Gender,Game,Total Follower,Broadcast Hours,PaidStarPerWatchedHour,Character_Facet_Cont_Rigidity,Character_Facet_Cont_AchievementStriving,Personal_Values_Facet_Cont_Hedonism,Character_Facet_Cont_Dutifulness,Character_Cont_Conscientiousness,Character_Facet_Cont_Sympathy,Personal_Values_Facet_Cont_UniversalismTolerance,Temperament_Choleric,Self_Esteem_Cont_SEDiscrepancyResponsibility,Character_Facet_Cont_ArtisticInterests,Temperament_Sanguine,Character_Facet_Cont_Friendliness,Temperament_Diligent,Self_Esteem_Cont_SELevel,Character_Cont_Extraversion,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Role_Craftsman,Self_Esteem_Cont_SELevelResponsibility,Self_Esteem_Cont_SEAspirationResponsibility,Role_Toastmaster,Personal_Values_Facet_Cont_PowerDominance,Role_Marshal,Self_Esteem_Cont_SELevelAchievements,Self_Esteem_Cont_SEDiscrepancySociability,Personal_Values_Cont_SelfEnhancement,Self_Esteem_Cont_SEAspiration,Role_Supplier,Character_Facet_Cont_Activity,Temperament_Stable,Personal_Values_Facet_Cont_PowerResources,Self_Esteem_Cont_SEDiscrepancyAchievements,Temperament_Melancholic,Character_Cont_Openness,Character_Facet_Cont_Anxiety,Role_Administrator,Character_Facet_Cont_Emotionality,Role_Innovator,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Role_Guru,Personal_Values_Facet_Cont_SelfDirectionThought,Temperament_Phlegmatic,Personal_Values_Facet_Cont_Reputation,Role_Guardian,Role_Keeper,Character_Facet_Cont_Tension,Character_Facet_Cont_Altruism,Personal_Values_Facet_Cont_SecuritySocietal,Self_Esteem_Cont_SEAspirationAchievements,Self_Esteem_Cont_SEAspirationOriginality,Personal_Values_Facet_Cont_Humility,Character_Facet_Cont_Orderliness,MBTI_grouped,Role_Manager,Personal_Values_Facet_Cont_Stimulation,Character_Cont_Neuroticism,Self_Esteem_Cont_SELevelConfidence,Self_Esteem_Cont_SEAspirationConfidence,Role_WiseMan,Self_Esteem_Cont_SEDiscrepancyConfidence,Role_Assistant,Self_Esteem_Cont_SEDiscrepancy,Personal_Values_Facet_Cont_ConformityRules,Self_Esteem_Cont_SEAspirationIntelligence,Self_Esteem_Cont_SELevelSociability,Role_Healer,Role_Operator,Self_Esteem_Cont_SEDiscrepancyAppearance,Personal_Values_Facet_Cont_ConformityInterpersonal,Character_Facet_Cont_Modesty,Self_Esteem_Cont_SEDiscrepancyOriginality,Character_Facet_Cont_Imagination,Role_Coach,Role_RightsDefender,Role_Philanthropist,Personal_Values_Facet_Cont_SelfDirectionAction,Role_Promoter,Personal_Values_Facet_Cont_SecurityPersonal,Personal_Values_Facet_Cont_UniversalismConcern,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Role_Analyst,Personal_Values_Cont_SelfTranscendence,Personal_Values_Facet_Cont_Achievement,Character_Facet_Cont_Trust,Temperament_Unstable,Character_Cont_Agreeableness,Role_Inventor,Personal_Values_Facet_Cont_BenevolenceCaring,Personal_Values_Facet_Cont_BenevolenceDependability,Character_Facet_Cont_Vulnerability,Character_Facet_Cont_ExcitementSeeking,Role_Designer,Role_Deputy,Personal_Values_Cont_OpennessToChange,PaidStarPerWatchedHour,Character_Facet_Cont_Morality,Character_Facet_Cont_Depression,Role_Strategist,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Role_Companion,Character_Facet_Cont_Cooperation,Role_Commander,Role_Activist,Personal_Values_Facet_Cont_UniversalismNature,Role_Charismatic,Personal_Values_Facet_Cont_Tradition,Self_Esteem_Cont_SELevelAppearance,Character_Facet_Cont_Assertiveness,Character_Facet_Cont_Cautiousness,Role_Curator,Personal_Values_Cont_Conservation,Self_Esteem_Cont_SELevelIntelligence,Temperament_Centric
789,VN,Male,PUBG,2311323,143,0.001095581012,0.634991737,0.232826021,0.578089191,0.505825264,0.384649247,0.467143535,0.670328569,0.25,0.339092314,0.524897073,0,0.440309184,0.625,0.638905959,0.203438188,0.294030427,0.647230438,0.125,0.470309532,0.695214806,0.583359819,0.700762064,0.426681857,0.352012513,0.175680808,0.43673661,0.556137233,0.237425836,0.850986523,0.179432038,0.615916356,0,0.207808347,0.564878352,0.75,0.477718327,0.756176312,0.379347609,0.604433378,0.319078006,0.220265081,0.875600122,0.282068138,0.287023814,0.5,0.32319724,0.576872349,0.342976238,0.756176312,0.192428205,0.448876704,0.898165742,0.729869578,0.335961105,0.433252302,IST,0.102599909,0.56088183,0.641353823,0.414224767,0.777484941,0.328328036,0.410920002,0.383796241,0.628398243,0.512772694,0.796683003,0.711332983,0.404133,0.553463229,0.401933907,0.541542256,0.50921812,0.598649908,0.467866226,0.147262909,0.195708162,0.078564649,0.581766949,0.364217479,0.360941003,0.650527608,0.331546983,0.575069538,0.529307358,0.273387839,0.28775383,0.190733228,0.25,0.222500427,0.509530782,0.469634746,0.292980694,0.722607372,0.650900688,0.613999082,0.261630185,0.297046969,0.001095581012,0.470309532,0.818294037,0.455436952,0.478815238,0.674206629,0.363721637,0.280982957,0.270257942,0.217970442,0.25135566,0.196810887,0.636902147,0.312350827,0.338419338,0.522826333,0.475472919,0.313986326,0,0.297133633,0.762071597,0.125
790,VN,Male,Age of Empires,31743,118,0.0003533747287,0.626120633,0.533544955,0.571878432,0.468323716,0.535804531,0.487408843,0.516597631,0.25,0.559854891,0.658365535,0.5,0.616888806,0.125,0.408605621,0.58371386,0.512712899,0.489628456,0.375,0.57526643,0.282170852,0.839720798,0.843853211,0.41383108,0.34243046,0.778422007,0.459952821,0.439191356,0.29892282,0.831415604,0.260323343,0.497298349,0.375,0.315003987,0.512246076,0,0.7033273,0.591701417,0.452303464,0.564202038,0.696011924,0.347004368,0.612153862,0.434651742,0.220327209,0.25,0.417077136,0.371836414,0.185847135,0.627642062,0.277250132,0.364516426,0.423904319,0.760734456,0.323564041,0.261039501,ENT,0.374273671,0.466492263,0.467889908,0.739536609,0.84287672,0.405540961,0.527190384,0.11209501,0.437463541,0.537952549,0.84747761,0.801798466,0.363263417,0.366974509,0.505522891,0.618376927,0.643969015,0.50215032,0.524644784,0.095061322,0.485494738,0.484933329,0.399979564,0.492775388,0.525264524,0.386721525,0.354110583,0.690045873,0.537742863,0.279750356,0.315624089,0.560064611,0.125,0.231839584,0.575998486,0.595049816,0.218638367,0.713810255,0.612137654,0.477369603,0.124176998,0.296654217,0.0003533747287,0.215098637,0.591701417,0.62052128,0.417165253,0.740409832,0.608087842,0.48213392,0.286969632,0.553103442,0.591805601,0.376064647,0.471135461,0.528423219,0.285159888,0.73352354,0.616888806,0.552554306,0.213114079,0.295566259,0.780984711,0.25
791,VN,Male,Li��n Qu��n Mobile,47443,1,0.006451612903,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.006451612903,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
792,VN,Female,League of Legends,24458,81,0,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
793,VN,Female,PUBG,1230125,134,0.004269187248,0.587600126,0.341063832,0.530383604,0.455572809,0.442731334,0.325951545,0.565932775,0,0.43904259,0.688857935,0.25,0.483570592,0.375,0.688320771,0.407712233,0.601941053,0.520833394,0.125,0.490236416,0.583902786,0.671521283,0.661397573,0.529559824,0.360186269,0.282621877,0.440354926,0.41577203,0.251477961,0.841183468,0.400251769,0.559646545,0.375,0.19676175,0.740005539,0.25,0.2501731,0.382240134,0.519268266,0.396841624,0.3990521,0.537322898,0.856291262,0.385502438,0.284423131,0.5,0.493410932,0.5894839,0.46554275,0.382240134,0.411822668,0.440536956,0.8707881,0.693672323,0.348634947,0.565385073,IST,0.166449911,0.381585182,0.451050734,0.240018063,0.841472001,0.399214226,0.54961997,0.455882558,0.699115113,0.49459793,0.787712033,0.704410356,0.356630979,0.74392752,0.475502585,0.54569737,0.506802406,0.540615806,0.403389631,0.475119042,0.353596697,0.270760953,0.585840253,0.632411425,0.78828463,0.605835498,0.302345249,0.609512697,0.408466055,0.264998468,0.309265959,0.644713649,0.125,0.384558894,0.465597054,0.474764732,0.33870857,0.630922238,0.534575303,0.370544806,0.544610931,0.279436808,0.004269187248,0.490236416,0.562337039,0.474720237,0.709839545,0.850424867,0.394390238,0.361227031,0.454587174,0.428501995,0.196635403,0.232466754,0.532513113,0.20259074,0.359291376,0.627903277,0.271223759,0.36075607,0.398053106,0.293169173,0.678078277,0.25
794,VN,Male,Audition,45108,102,0.004540165201,0.649072744,0.509015865,0.443623797,0.583899669,0.393980826,0.469034377,0.703322551,0.25,0.586411032,0.559065171,0.75,0.373619449,0,0.622064323,0.535869174,0.516473617,0.467860867,0.25,0.65998313,0.372335634,0.439416809,0.783306342,0.481694562,0.333926299,0.617948928,0.542784903,0.527706225,0.28666484,0.912310171,0.293918973,0.588592243,0.625,0.323801843,0.59658264,0,0.640586911,0.56398177,0.420504858,0.517036378,0.877250357,0.540578792,0.752138062,0.525841645,0.273610797,0.5,0.266241314,0.368846041,0.245611295,0.571526477,0.412269959,0.443418187,0.86192164,0.798847572,0.331584848,0.369536085,ENT,0.356832816,0.367660771,0.412844037,0.719930249,0.664271232,0.621658014,0.465017107,0.268746536,0.321254519,0.474040799,0.758094358,0.793060388,0.497513818,0.532525066,0.47206235,0.693639565,0.619582673,0.500962651,0.512000715,0.205232109,0.690648892,0.536132077,0.451116707,0.635346853,0.329638041,0.299335537,0.386870284,0.669718041,0.500562137,0.252659435,0.322109649,0.490683416,0.125,0.35892732,0.74932543,0.504503659,0.172648914,0.62687385,0.535281778,0.541297085,0.357463323,0.306354234,0.004540165201,0.242484923,0.56398177,0.633185949,0.455489125,0.660495653,0.416047083,0.413933843,0.416569296,0.551479273,0.415509517,0.488851162,0.455639196,0.524302457,0.332287142,0.655791615,0.373619449,0.62226904,0.291642197,0.307368819,0.801580982,0.125
795,VN,Male,Grand Theft Auto V,53703,100,0.001355177504,0.648512264,0.683883487,0.308051034,0.437405746,0.429568426,0.258185146,0.558719642,0.25,0.581442316,0.491631403,0.5,0.421454661,0.125,0.587255762,0.564489594,0.614427194,0.30682459,0.375,0.613374918,0.471036213,0.696789986,0.76765563,0.599989948,0.337533992,0.611456136,0.430649036,0.701366768,0.292359543,0.911933301,0.309932779,0.79308069,0.375,0.313699893,0.655843274,0,0.526547337,0.619771208,0.545890681,0.500361365,0.763333113,0.468973504,0.861685977,0.3846713,0.307246856,0.25,0.315169886,0.467609271,0.243013537,0.451165762,0.273596621,0.351723575,0.663745277,0.609663111,0.342787298,0.52466035,ENT,0.290909309,0.422982299,0.47706422,0.636615221,0.72279427,0.429110605,0.486244437,0.241141254,0.355376087,0.606072827,0.747293137,0.732170548,0.393973512,0.572327181,0.463076063,0.461814554,0.672107937,0.603910798,0.438264971,0.145028045,0.499191898,0.390836284,0.415924935,0.702899143,0.408306207,0.34279735,0.31026833,0.788689029,0.520933695,0.217306372,0.32617974,0.51948042,0.125,0.197504285,0.643488836,0.231905825,0.371395213,0.783138348,0.658066051,0.539882929,0.259716974,0.30531219,0.001355177504,0.25963115,0.619771208,0.590901429,0.51827528,0.658616049,0.489035946,0.468745114,0.404878783,0.574258794,0.492261092,0.386848009,0.437267833,0.570600138,0.484768791,0.727887447,0.421454661,0.531762202,0.252806917,0.304612442,0.763360897,0.25
796,VN,Male,Arena of Valor,34689,108,0.0008602150538,0.66402502,0.597952057,0.57895335,0.485525626,0.475828119,0.427368246,0.629772486,0.25,0.555167505,0.567914614,0.25,0.539407337,0.5,0.442346564,0.540854763,0.552035961,0.424811257,0.75,0.593209974,0.454407599,0.674839884,0.813029129,0.571263887,0.341990379,0.669651299,0.459952821,0.534097642,0.299781414,0.892522077,0.363287636,0.574829763,0.125,0.318191261,0.53507279,0,0.640271374,0.662307773,0.564043976,0.556216746,0.770305626,0.444075556,0.694203688,0.485377248,0.316930738,0,0.265469676,0.500243212,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,ENT,0.443185661,0.535072038,0.541284404,0.540277033,0.833866284,0.500222174,0.467143312,0.274210095,0.306793988,0.570355471,0.810936974,0.839640085,0.510040814,0.479507143,0.534129366,0.628520136,0.61428508,0.516678691,0.514495958,0.152212617,0.559641971,0.485555896,0.447099026,0.593324926,0.465489783,0.484921006,0.457989971,0.729991272,0.658502796,0.238003611,0.316650461,0.50190277,0.125,0.267383049,0.678078707,0.505460766,0.21020036,0.712737468,0.534225413,0.648299614,0.231727909,0.302622152,0.0008602150538,0.276720656,0.662307773,0.672555038,0.482940905,0.674910671,0.542043196,0.486564548,0.43029768,0.443001049,0.643068233,0.503077339,0.409843269,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005,0.241955538,0.303949668,0.80562394,0.625
797,VN,Male,Arena of Valor,139226,95,0.001026190157,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.001026190157,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
798,VN,Male,eFootball PES 2020,65000,162,0.001900554757,0.748289844,0.701699952,0.538550072,0.4529037,0.685339098,0.503457193,0.588809818,0.5,0.577294412,0.706763118,0.75,0.743949047,0.125,0.512631033,0.652294393,0.471679811,0.606836261,0.625,0.674325361,0.115658556,0.640758653,0.782305711,0.277303666,0.333192211,0.830378183,0.434840361,0.547908815,0.288708407,0.841467567,0.255390932,0.688445009,0.25,0.315173247,0.460201167,0,0.735978437,0.727494354,0.401902351,0.683927668,0.511883358,0.250475915,0.672585557,0.396830057,0.255305542,0.25,0.401767112,0.28937471,0.143636724,0.820448497,0.213116426,0.357790695,0.826728702,0.798847572,0.334235797,0.222271619,ENT,0.409031912,0.686695254,0.458715596,0.386019403,0.787010823,0.279375268,0.468229844,0,0.417374384,0.547246712,0.818128982,0.733073899,0.242292587,0.193397611,0.582395833,0.70046847,0.700814595,0.53012698,0.611122092,0.074732776,0.386816403,0.523858504,0.359063665,0.348644084,0.407362235,0.470284202,0.317615214,0.684216309,0.450621375,0.268436425,0.318353978,0.449341527,0,0.275962846,0.382255552,0.505459264,0.294478565,0.757249944,0.674175402,0.298351739,0,0.30827392,0.001900554757,0.178227807,0.727494354,0.526075287,0.336377145,0.438574285,0.52877113,0.499043923,0.192201872,0.310647431,0.603294505,0.285426941,0.472819121,0.369754244,0.312368755,0.679533756,0.743949047,0.485467847,0.243784133,0.295953352,0.809177131,0.125
799,VN,Male,Arena of Valor,199000,154,0.001612903226,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.001612903226,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
800,VN,Female,League of Legends,1000000,92,0.006630824373,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.006630824373,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
801,VN,Male,League of Legends,204000,176,0.001573275607,0.672692527,0.702171791,0.572424204,0.457236842,0.511866564,0.380437134,0.570849571,0.5,0.531077032,0.616752006,0.25,0.588940491,0.125,0.35623056,0.587519912,0.506343516,0.429395151,0.375,0.651764148,0.393588979,0.672553368,0.693050142,0.536011581,0.341507003,0.651969881,0.403985199,0.552512666,0.297859635,0.74927593,0.339160227,0.655844781,0.125,0.316382055,0.555299085,0.25,0.660183844,0.706924369,0.558322177,0.603297349,0.666237853,0.355238793,0.477204875,0.395367496,0.303189092,0,0.542346861,0.462226659,0.255693519,0.589599177,0.303839605,0.348816686,0.877520186,0.720569804,0.325111091,0.324847581,ENT,0.438448425,0.640060614,0.587155963,0.564848305,0.71483341,0.383674163,0.509857379,0.19770959,0.426093666,0.514816211,0.761129449,0.76735489,0.429011075,0.373251814,0.505133558,0.593235165,0.641051471,0.687839372,0.424253646,0.065763119,0.465322619,0.427663504,0.533309732,0.51073362,0.340462649,0.522099908,0.406904019,0.707082204,0.618208939,0.265948809,0.318781193,0.4141955,0.375,0.221775194,0.55178258,0.423267591,0.244053845,0.791869783,0.642656733,0.580297888,0.117249109,0.299035046,0.001573275607,0.235293055,0.706924369,0.582821779,0.406954296,0.612535277,0.493028658,0.491274028,0.375075666,0.268878432,0.725321937,0.457002807,0.432015799,0.683651285,0.384039223,0.772566694,0.588940491,0.519522182,0.186718431,0.296995697,0.833547907,0.25
802,VN,Male,Coin Master,25158,219,0.01354482267,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.01354482267,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
803,VN,Male,Valorant,378864,87,0.005630645836,0.783880196,0.658806253,0.555652044,0.40866353,0.598854749,0.559391363,0.442045134,0.5,0.808216379,0.674561749,0.5,0.603699824,0.5,0.439401055,0.651525165,0.392320817,0.564111086,1,0.689870093,0.185927031,0.745262618,0.737762559,0.341709927,0.334572226,0.660437433,0.364932075,0.488616433,0.283915949,0.84953956,0.217908022,0.659921585,0,0.319760488,0.583896392,0,0.78400542,0.617327263,0.414692911,0.735249099,0.517903459,0.198339516,0.636385961,0.294340726,0.332069608,0,0.575646105,0.302090947,0.110697652,0.713328651,0.276322593,0.351723575,0.634646302,0.729086701,0.334329765,0.391788805,ENT,0.378495864,0.541669047,0.568807339,0.642097811,0.724140772,0.236428377,0.48602304,0.006969712,0.563340651,0.535186341,0.837839413,0.799314136,0.263757976,0.186371012,0.460901831,0.635462264,0.677909907,0.648109786,0.548648116,0,0.337510451,0.37768871,0.534043265,0.337510451,0.463043148,0.583502274,0.293467989,0.763977959,0.478120427,0.232715559,0.32319417,0.551122059,0,0.113311724,0.387112079,0.292044137,0.218638367,0.895695469,0.555929579,0.391838106,0,0.302217891,0.005630645836,0.202876635,0.617327263,0.465619811,0.269848922,0.573071404,0.828842952,0.498654883,0.203122265,0.421712133,0.695425386,0.3196326,0.43648566,0.528420849,0.254116343,0.726202657,0.603699824,0.629683757,0.100719555,0.298258397,0.779699356,0.5
804,VN,Male,Free Fire 0 Battlegrounds,405748,190,0.001087350489,0.472182934,0.391239155,0.663954212,0.49010689,0.479245308,0.422303482,0.602483126,0,0.400065042,0.33867378,0.25,0.452846019,0.625,0.562240946,0.309495049,0.550954759,0.441014613,0.125,0.475827632,0.612976788,0.659877139,0.602937111,0.473292822,0.359641159,0.318835497,0.526539896,0.468482451,0.249484912,0.863755643,0.383684785,0.483693161,0.25,0.205675403,0.598141012,0.5,0.382089503,0.574310537,0.497031488,0.438756509,0.413974766,0.487955356,0.888844675,0.51871627,0.292106972,0.75,0.336823259,0.668307738,0.544573146,0.574310537,0.321364805,0.428019032,0.868552283,0.681077486,0.359464642,0.622341981,IST,0.219213218,0.529267539,0.464179718,0.403694817,0.651962165,0.505119514,0.596526021,0.495315259,0.66939925,0.459314679,0.834611921,0.520631334,0.458085712,0.764476212,0.407582347,0.528065429,0.495768788,0.365404841,0.454152822,0.549612284,0.380307557,0.318515569,0.561335526,0.55619365,0.66283866,0.725543689,0.433201072,0.633298702,0.534063537,0.277438329,0.281540987,0.446387625,0,0.401781391,0.573641222,0.439550693,0.299589718,0.520741838,0.486406741,0.476110948,0.570479456,0.291072599,0.001087350489,0.475827632,0.627444498,0.608359765,0.806894853,0.69684342,0.414461212,0.334284722,0.420320967,0.232546391,0.240117222,0.262172547,0.507288281,0.216842839,0.283503744,0.408093699,0.529252918,0.587591423,0.346249708,0.270762318,0.745238939,0.125
